"","id","date_match","season","away_team_api_id","home_team_api_id","away_team_goal","home_team_goal","H_overall_rating","A_overall_rating","H_potential","A_potential","H_buildUpPlaySpeed","H_buildUpPlaySpeedClass","H_buildUpPlayDribblingClass","H_buildUpPlayPassing","H_buildUpPlayPassingClass","H_buildUpPlayPositioningClass","H_chanceCreationPassing","H_chanceCreationPassingClass","H_chanceCreationCrossing","H_chanceCreationCrossingClass","H_chanceCreationShooting","H_chanceCreationShootingClass","H_chanceCreationPositioningClass","H_defencePressure","H_defencePressureClass","H_defenceAggression","H_defenceAggressionClass","H_defenceTeamWidth","H_defenceTeamWidthClass","A_buildUpPlaySpeed","A_buildUpPlaySpeedClass","A_buildUpPlayDribblingClass","A_buildUpPlayPassing","A_buildUpPlayPassingClass","A_buildUpPlayPositioningClass","A_chanceCreationPassing","A_chanceCreationPassingClass","A_chanceCreationCrossing","A_chanceCreationCrossingClass","A_chanceCreationShooting","A_chanceCreationShootingClass","A_chanceCreationPositioningClass","A_defencePressure","A_defencePressureClass","A_defenceAggression","A_defenceAggressionClass","A_defenceTeamWidth","A_defenceTeamWidthClass","result"
"286",2568,"2010-12-04","2010/2011",8668,8455,1,1,898,858,961,912,70,"Fast","Little",60,"Mixed","Free Form",56,"Normal",70,"Lots",70,"Lots","Free Form",30,"Deep",60,"Press",35,"Normal",60,"Balanced","Little",65,"Mixed","Organised",60,"Normal",70,"Lots",45,"Normal","Organised",40,"Medium",70,"Double",40,"Normal","draw"
"287",22331,"2010-12-04","2010/2011",10267,8633,0,2,886,840,960,902,55,"Balanced","Little",30,"Short","Free Form",70,"Risky",60,"Normal",70,"Lots","Free Form",65,"Medium",40,"Press",65,"Normal",30,"Slow","Little",30,"Short","Free Form",55,"Normal",60,"Normal",70,"Lots","Organised",55,"Medium",60,"Press",60,"Normal","win"
"288",22332,"2010-12-04","2010/2011",8634,8371,3,0,816,929,879,972,35,"Balanced","Little",35,"Mixed","Organised",45,"Normal",65,"Normal",55,"Normal","Free Form",30,"Deep",65,"Press",55,"Normal",42,"Balanced","Little",30,"Short","Free Form",65,"Normal",40,"Normal",70,"Lots","Free Form",70,"High",30,"Contain",70,"Wide","lose"
"289",22335,"2010-12-04","2010/2011",9906,8581,0,2,754,853,822,912,30,"Slow","Little",30,"Short","Organised",45,"Normal",40,"Normal",70,"Lots","Organised",30,"Deep",35,"Press",50,"Normal",64,"Balanced","Little",30,"Short","Free Form",65,"Normal",50,"Normal",70,"Lots","Free Form",70,"High",34,"Press",55,"Normal","win"
"290",2561,"2010-12-05","2010/2011",8654,8472,0,1,821,821,908,882,60,"Balanced","Little",70,"Long","Organised",70,"Risky",70,"Lots",55,"Normal","Organised",35,"Medium",70,"Double",35,"Normal",58,"Balanced","Little",30,"Short","Organised",31,"Safe",70,"Lots",50,"Normal","Organised",30,"Deep",70,"Double",30,"Narrow","win"
"291",2565,"2010-12-05","2010/2011",10261,8659,1,3,780,797,857,862,65,"Balanced","Little",40,"Mixed","Organised",70,"Risky",70,"Lots",55,"Normal","Organised",70,"High",70,"Double",70,"Wide",70,"Fast","Little",60,"Mixed","Organised",65,"Normal",70,"Lots",60,"Normal","Organised",45,"Medium",65,"Press",45,"Normal","win"
"292",22328,"2010-12-05","2010/2011",8661,8305,0,3,814,775,877,853,30,"Slow","Little",35,"Mixed","Organised",35,"Normal",50,"Normal",70,"Lots","Free Form",40,"Medium",30,"Contain",50,"Normal",40,"Balanced","Little",40,"Mixed","Organised",50,"Normal",40,"Normal",50,"Normal","Free Form",45,"Medium",40,"Press",45,"Normal","win"
"293",22329,"2010-12-05","2010/2011",8302,10205,0,1,831,840,896,922,64,"Balanced","Little",30,"Short","Free Form",55,"Normal",35,"Normal",70,"Lots","Free Form",65,"Medium",30,"Contain",70,"Wide",30,"Slow","Little",30,"Short","Free Form",70,"Risky",60,"Normal",70,"Lots","Free Form",60,"Medium",70,"Double",65,"Normal","win"
"294",22330,"2010-12-05","2010/2011",8394,9865,1,1,779,794,853,862,65,"Balanced","Little",45,"Mixed","Organised",45,"Normal",45,"Normal",70,"Lots","Organised",70,"High",65,"Press",30,"Narrow",30,"Slow","Little",30,"Short","Free Form",50,"Normal",35,"Normal",70,"Lots","Organised",40,"Medium",30,"Contain",45,"Normal","draw"
"295",22333,"2010-12-05","2010/2011",8315,8560,0,2,763,819,830,866,40,"Balanced","Little",30,"Short","Free Form",50,"Normal",40,"Normal",70,"Lots","Organised",45,"Medium",30,"Contain",35,"Normal",60,"Balanced","Little",45,"Mixed","Organised",35,"Normal",70,"Lots",55,"Normal","Organised",30,"Deep",70,"Double",35,"Normal","win"
"296",22334,"2010-12-05","2010/2011",9869,8558,0,1,783,NA,871,860,55,"Balanced","Little",40,"Mixed","Organised",70,"Risky",55,"Normal",70,"Lots","Organised",70,"High",50,"Press",60,"Normal",70,"Fast","Little",55,"Mixed","Organised",65,"Normal",50,"Normal",70,"Lots","Organised",70,"High",70,"Double",55,"Normal","win"
"297",22337,"2010-12-05","2010/2011",8696,9864,1,4,NA,812,NA,853,60,"Balanced","Little",55,"Mixed","Organised",40,"Normal",45,"Normal",70,"Lots","Organised",45,"Medium",65,"Press",45,"Normal",45,"Balanced","Little",55,"Mixed","Organised",70,"Risky",70,"Lots",65,"Normal","Free Form",45,"Medium",55,"Press",50,"Normal","win"
"298",2560,"2010-12-06","2010/2011",10252,8650,0,3,868,830,926,899,50,"Balanced","Little",35,"Mixed","Organised",50,"Normal",60,"Normal",70,"Lots","Organised",40,"Medium",60,"Press",40,"Normal",70,"Fast","Little",59,"Mixed","Organised",65,"Normal",70,"Lots",50,"Normal","Free Form",30,"Deep",70,"Double",30,"Narrow","win"
"299",22336,"2010-12-06","2010/2011",10278,9783,0,1,798,NA,874,NA,30,"Slow","Little",30,"Short","Organised",30,"Safe",45,"Normal",65,"Normal","Organised",35,"Medium",35,"Press",45,"Normal",40,"Balanced","Little",30,"Short","Organised",50,"Normal",35,"Normal",70,"Lots","Organised",35,"Medium",35,"Press",50,"Normal","win"
"300",2571,"2010-12-11","2010/2011",8456,8654,3,1,807,862,873,940,58,"Balanced","Little",30,"Short","Organised",31,"Safe",70,"Lots",50,"Normal","Organised",30,"Deep",70,"Double",30,"Narrow",70,"Fast","Little",60,"Mixed","Organised",55,"Normal",70,"Lots",70,"Lots","Organised",45,"Medium",55,"Press",45,"Normal","lose"
"301",2572,"2010-12-11","2010/2011",8659,10252,1,2,806,783,894,845,70,"Fast","Little",59,"Mixed","Organised",65,"Normal",70,"Lots",50,"Normal","Free Form",30,"Deep",70,"Double",30,"Narrow",65,"Balanced","Little",40,"Mixed","Organised",70,"Risky",70,"Lots",55,"Normal","Organised",70,"High",70,"Double",70,"Wide","win"
"302",2573,"2010-12-11","2010/2011",8528,8668,0,0,848,792,913,860,60,"Balanced","Little",65,"Mixed","Organised",60,"Normal",70,"Lots",45,"Normal","Organised",40,"Medium",70,"Double",40,"Normal",70,"Fast","Little",70,"Long","Organised",70,"Risky",70,"Lots",50,"Normal","Organised",35,"Medium",70,"Double",35,"Normal","draw"
"303",2574,"2010-12-11","2010/2011",8650,10261,1,3,802,896,875,938,70,"Fast","Little",60,"Mixed","Organised",65,"Normal",70,"Lots",60,"Normal","Organised",45,"Medium",65,"Press",45,"Normal",50,"Balanced","Little",35,"Mixed","Organised",50,"Normal",60,"Normal",70,"Lots","Organised",40,"Medium",60,"Press",40,"Normal","win"
"304",2576,"2010-12-11","2010/2011",8472,9879,0,0,837,798,887,892,60,"Balanced","Little",70,"Long","Organised",70,"Risky",70,"Lots",50,"Normal","Organised",40,"Medium",35,"Press",40,"Normal",60,"Balanced","Little",70,"Long","Organised",70,"Risky",70,"Lots",55,"Normal","Organised",35,"Medium",70,"Double",35,"Normal","draw"
"305",2578,"2010-12-11","2010/2011",8483,10194,1,0,803,747,863,NA,65,"Balanced","Little",70,"Long","Organised",70,"Risky",70,"Lots",55,"Normal","Organised",35,"Medium",70,"Double",35,"Normal",70,"Fast","Little",70,"Long","Organised",70,"Risky",70,"Lots",65,"Normal","Organised",70,"High",70,"Double",70,"Wide","lose"
"306",22338,"2010-12-11","2010/2011",10205,8305,0,1,809,855,876,906,30,"Slow","Little",35,"Mixed","Organised",35,"Normal",50,"Normal",70,"Lots","Free Form",40,"Medium",30,"Contain",50,"Normal",64,"Balanced","Little",30,"Short","Free Form",55,"Normal",35,"Normal",70,"Lots","Free Form",65,"Medium",30,"Contain",70,"Wide","win"
"307",22339,"2010-12-11","2010/2011",9865,8302,3,1,844,785,922,875,30,"Slow","Little",30,"Short","Free Form",70,"Risky",60,"Normal",70,"Lots","Free Form",60,"Medium",70,"Double",65,"Normal",65,"Balanced","Little",45,"Mixed","Organised",45,"Normal",45,"Normal",70,"Lots","Organised",70,"High",65,"Press",30,"Narrow","lose"
"308",22345,"2010-12-11","2010/2011",9783,9906,0,2,841,808,918,879,64,"Balanced","Little",30,"Short","Free Form",65,"Normal",50,"Normal",70,"Lots","Free Form",70,"High",34,"Press",55,"Normal",30,"Slow","Little",30,"Short","Organised",30,"Safe",45,"Normal",65,"Normal","Organised",35,"Medium",35,"Press",45,"Normal","win"
"309",2570,"2010-12-12","2010/2011",8455,8586,1,1,868,907,929,954,70,"Fast","Little",50,"Mixed","Organised",50,"Normal",65,"Normal",50,"Normal","Organised",50,"Medium",50,"Press",50,"Normal",70,"Fast","Little",60,"Mixed","Free Form",56,"Normal",70,"Lots",70,"Lots","Free Form",30,"Deep",60,"Press",35,"Normal","draw"
"310",2575,"2010-12-12","2010/2011",8658,8602,0,1,764,NA,850,NA,70,"Fast","Little",70,"Long","Organised",70,"Risky",70,"Lots",70,"Lots","Organised",70,"High",70,"Double",70,"Wide",70,"Fast","Little",70,"Long","Organised",70,"Risky",70,"Lots",70,"Lots","Organised",70,"High",70,"Double",70,"Wide","win"
"311",2577,"2010-12-12","2010/2011",8655,8559,1,2,NA,806,NA,872,55,"Balanced","Little",70,"Long","Organised",70,"Risky",70,"Lots",45,"Normal","Organised",35,"Medium",70,"Double",35,"Normal",55,"Balanced","Little",70,"Long","Organised",60,"Normal",70,"Lots",55,"Normal","Organised",45,"Medium",70,"Double",45,"Normal","win"
"312",22340,"2010-12-12","2010/2011",8633,8394,3,1,790,914,881,965,30,"Slow","Little",30,"Short","Free Form",50,"Normal",35,"Normal",70,"Lots","Organised",40,"Medium",30,"Contain",45,"Normal",55,"Balanced","Little",30,"Short","Free Form",70,"Risky",60,"Normal",70,"Lots","Free Form",65,"Medium",40,"Press",65,"Normal","lose"
"313",22342,"2010-12-12","2010/2011",8560,8634,0,5,909,763,969,830,42,"Balanced","Little",30,"Short","Free Form",65,"Normal",40,"Normal",70,"Lots","Free Form",70,"High",30,"Contain",70,"Wide",40,"Balanced","Little",30,"Short","Free Form",50,"Normal",40,"Normal",70,"Lots","Organised",45,"Medium",30,"Contain",35,"Normal","win"
"314",22343,"2010-12-12","2010/2011",8558,8315,1,2,824,809,871,876,60,"Balanced","Little",45,"Mixed","Organised",35,"Normal",70,"Lots",55,"Normal","Organised",30,"Deep",70,"Double",35,"Normal",55,"Balanced","Little",40,"Mixed","Organised",70,"Risky",55,"Normal",70,"Lots","Organised",70,"High",50,"Press",60,"Normal","win"
"315",22344,"2010-12-12","2010/2011",8581,9869,1,1,794,761,855,816,70,"Fast","Little",55,"Mixed","Organised",65,"Normal",50,"Normal",70,"Lots","Organised",70,"High",70,"Double",55,"Normal",30,"Slow","Little",30,"Short","Organised",45,"Normal",40,"Normal",70,"Lots","Organised",30,"Deep",35,"Press",50,"Normal","draw"
"316",22346,"2010-12-12","2010/2011",9864,10278,1,4,NA,NA,NA,NA,40,"Balanced","Little",30,"Short","Organised",50,"Normal",35,"Normal",70,"Lots","Organised",35,"Medium",35,"Press",50,"Normal",60,"Balanced","Little",55,"Mixed","Organised",40,"Normal",45,"Normal",70,"Lots","Organised",45,"Medium",65,"Press",45,"Normal","win"
"317",22347,"2010-12-12","2010/2011",8696,8661,1,0,789,799,860,866,40,"Balanced","Little",40,"Mixed","Organised",50,"Normal",40,"Normal",50,"Normal","Free Form",45,"Medium",40,"Press",45,"Normal",45,"Balanced","Little",55,"Mixed","Organised",70,"Risky",70,"Lots",65,"Normal","Free Form",45,"Medium",55,"Press",50,"Normal","lose"
"318",2569,"2010-12-13","2010/2011",9825,10260,0,1,NA,870,NA,947,70,"Fast","Little",45,"Mixed","Organised",45,"Normal",70,"Lots",65,"Normal","Free Form",40,"Medium",50,"Press",40,"Normal",66,"Balanced","Little",30,"Short","Free Form",30,"Safe",45,"Normal",35,"Normal","Free Form",30,"Deep",40,"Press",50,"Normal","win"
"319",22341,"2010-12-13","2010/2011",8371,10267,3,3,842,820,909,884,30,"Slow","Little",30,"Short","Free Form",55,"Normal",60,"Normal",70,"Lots","Organised",55,"Medium",60,"Press",60,"Normal",35,"Balanced","Little",35,"Mixed","Organised",45,"Normal",65,"Normal",55,"Normal","Free Form",30,"Deep",65,"Press",55,"Normal","draw"
"320",2581,"2010-12-18","2010/2011",8559,8472,0,1,821,NA,908,NA,60,"Balanced","Little",70,"Long","Organised",70,"Risky",70,"Lots",55,"Normal","Organised",35,"Medium",70,"Double",35,"Normal",55,"Balanced","Little",70,"Long","Organised",70,"Risky",70,"Lots",45,"Normal","Organised",35,"Medium",70,"Double",35,"Normal","win"
"321",2583,"2010-12-18","2010/2011",8654,8655,1,1,826,806,879,854,55,"Balanced","Little",70,"Long","Organised",60,"Normal",70,"Lots",55,"Normal","Organised",45,"Medium",70,"Double",45,"Normal",58,"Balanced","Little",30,"Short","Organised",31,"Safe",70,"Lots",50,"Normal","Organised",30,"Deep",70,"Double",30,"Narrow","draw"
"322",22348,"2010-12-18","2010/2011",8661,10205,1,3,847,797,909,862,64,"Balanced","Little",30,"Short","Free Form",55,"Normal",35,"Normal",70,"Lots","Free Form",65,"Medium",30,"Contain",70,"Wide",40,"Balanced","Little",40,"Mixed","Organised",50,"Normal",40,"Normal",50,"Normal","Free Form",45,"Medium",40,"Press",45,"Normal","win"
"323",22352,"2010-12-18","2010/2011",10267,8560,2,1,763,854,830,911,40,"Balanced","Little",30,"Short","Free Form",50,"Normal",40,"Normal",70,"Lots","Organised",45,"Medium",30,"Contain",35,"Normal",30,"Slow","Little",30,"Short","Free Form",55,"Normal",60,"Normal",70,"Lots","Organised",55,"Medium",60,"Press",60,"Normal","lose"
"324",22353,"2010-12-18","2010/2011",8634,8558,5,1,783,937,867,978,55,"Balanced","Little",40,"Mixed","Organised",70,"Risky",55,"Normal",70,"Lots","Organised",70,"High",50,"Press",60,"Normal",42,"Balanced","Little",30,"Short","Free Form",65,"Normal",40,"Normal",70,"Lots","Free Form",70,"High",30,"Contain",70,"Wide","lose"
"325",22354,"2010-12-18","2010/2011",8315,8581,2,1,754,826,822,878,30,"Slow","Little",30,"Short","Organised",45,"Normal",40,"Normal",70,"Lots","Organised",30,"Deep",35,"Press",50,"Normal",60,"Balanced","Little",45,"Mixed","Organised",35,"Normal",70,"Lots",55,"Normal","Organised",30,"Deep",70,"Double",35,"Normal","lose"
"326",22355,"2010-12-18","2010/2011",9869,9783,1,1,818,NA,905,851,30,"Slow","Little",30,"Short","Organised",30,"Safe",45,"Normal",65,"Normal","Organised",35,"Medium",35,"Press",45,"Normal",70,"Fast","Little",55,"Mixed","Organised",65,"Normal",50,"Normal",70,"Lots","Organised",70,"High",70,"Double",55,"Normal","draw"
"327",22349,"2010-12-19","2010/2011",8305,9865,3,2,800,NA,866,872,65,"Balanced","Little",45,"Mixed","Organised",45,"Normal",45,"Normal",70,"Lots","Organised",70,"High",65,"Press",30,"Narrow",30,"Slow","Little",35,"Mixed","Organised",35,"Normal",50,"Normal",70,"Lots","Free Form",40,"Medium",30,"Contain",50,"Normal","lose"
"328",22350,"2010-12-19","2010/2011",8302,8633,0,1,898,859,970,930,55,"Balanced","Little",30,"Short","Free Form",70,"Risky",60,"Normal",70,"Lots","Free Form",65,"Medium",40,"Press",65,"Normal",30,"Slow","Little",30,"Short","Free Form",70,"Risky",60,"Normal",70,"Lots","Free Form",60,"Medium",70,"Double",65,"Normal","win"
"329",22351,"2010-12-19","2010/2011",8394,8371,0,0,816,792,878,871,35,"Balanced","Little",35,"Mixed","Organised",45,"Normal",65,"Normal",55,"Normal","Free Form",30,"Deep",65,"Press",55,"Normal",30,"Slow","Little",30,"Short","Free Form",50,"Normal",35,"Normal",70,"Lots","Organised",40,"Medium",30,"Contain",45,"Normal","draw"
"330",22356,"2010-12-19","2010/2011",9906,9864,3,0,774,837,846,905,60,"Balanced","Little",55,"Mixed","Organised",40,"Normal",45,"Normal",70,"Lots","Organised",45,"Medium",65,"Press",45,"Normal",64,"Balanced","Little",30,"Short","Free Form",65,"Normal",50,"Normal",70,"Lots","Free Form",70,"High",34,"Press",55,"Normal","lose"
"331",2582,"2010-12-20","2010/2011",8668,8456,2,1,882,854,948,911,70,"Fast","Little",60,"Mixed","Organised",55,"Normal",70,"Lots",70,"Lots","Organised",45,"Medium",55,"Press",45,"Normal",60,"Balanced","Little",65,"Mixed","Organised",60,"Normal",70,"Lots",45,"Normal","Organised",40,"Medium",70,"Double",40,"Normal","lose"
"332",22357,"2010-12-20","2010/2011",10278,8696,0,0,802,NA,875,NA,45,"Balanced","Little",55,"Mixed","Organised",70,"Risky",70,"Lots",65,"Normal","Free Form",45,"Medium",55,"Press",50,"Normal",40,"Balanced","Little",30,"Short","Organised",50,"Normal",35,"Normal",70,"Lots","Organised",35,"Medium",35,"Press",50,"Normal","draw"
"333",2589,"2010-12-26","2010/2011",8472,10260,0,2,NA,819,NA,897,70,"Fast","Little",45,"Mixed","Organised",45,"Normal",70,"Lots",65,"Normal","Free Form",40,"Medium",50,"Press",40,"Normal",60,"Balanced","Little",70,"Long","Organised",70,"Risky",70,"Lots",55,"Normal","Organised",35,"Medium",70,"Double",35,"Normal","win"
"334",2591,"2010-12-26","2010/2011",8586,10252,2,1,811,880,903,939,70,"Fast","Little",59,"Mixed","Organised",65,"Normal",70,"Lots",50,"Normal","Free Form",30,"Deep",70,"Double",30,"Narrow",70,"Fast","Little",50,"Mixed","Organised",50,"Normal",65,"Normal",50,"Normal","Organised",50,"Medium",50,"Press",50,"Normal","lose"
"335",2593,"2010-12-26","2010/2011",8456,10261,3,1,797,876,879,945,70,"Fast","Little",60,"Mixed","Organised",65,"Normal",70,"Lots",60,"Normal","Organised",45,"Medium",65,"Press",45,"Normal",70,"Fast","Little",60,"Mixed","Organised",55,"Normal",70,"Lots",70,"Lots","Organised",45,"Medium",55,"Press",45,"Normal","lose"
"336",2594,"2010-12-26","2010/2011",8528,8602,2,1,764,792,850,862,70,"Fast","Little",70,"Long","Organised",70,"Risky",70,"Lots",70,"Lots","Organised",70,"High",70,"Double",70,"Wide",70,"Fast","Little",70,"Long","Organised",70,"Risky",70,"Lots",50,"Normal","Organised",35,"Medium",70,"Double",35,"Normal","lose"
"337",2595,"2010-12-26","2010/2011",10194,8655,2,0,810,799,885,866,55,"Balanced","Little",70,"Long","Organised",60,"Normal",70,"Lots",55,"Normal","Organised",45,"Medium",70,"Double",45,"Normal",65,"Balanced","Little",70,"Long","Organised",70,"Risky",70,"Lots",55,"Normal","Organised",35,"Medium",70,"Double",35,"Normal","lose"
"338",2596,"2010-12-26","2010/2011",8654,9879,3,1,837,811,892,879,60,"Balanced","Little",70,"Long","Organised",70,"Risky",70,"Lots",50,"Normal","Organised",40,"Medium",35,"Press",40,"Normal",58,"Balanced","Little",30,"Short","Organised",31,"Safe",70,"Lots",50,"Normal","Organised",30,"Deep",70,"Double",30,"Narrow","lose"
"339",2597,"2010-12-26","2010/2011",8659,8559,0,2,NA,782,NA,852,55,"Balanced","Little",70,"Long","Organised",70,"Risky",70,"Lots",45,"Normal","Organised",35,"Medium",70,"Double",35,"Normal",65,"Balanced","Little",40,"Mixed","Organised",70,"Risky",70,"Lots",55,"Normal","Organised",70,"High",70,"Double",70,"Wide","win"
"340",2590,"2010-12-27","2010/2011",8455,9825,1,3,860,920,958,961,66,"Balanced","Little",30,"Short","Free Form",30,"Safe",45,"Normal",35,"Normal","Free Form",30,"Deep",40,"Press",50,"Normal",70,"Fast","Little",60,"Mixed","Free Form",56,"Normal",70,"Lots",70,"Lots","Free Form",30,"Deep",60,"Press",35,"Normal","win"
"341",2610,"2010-12-28","2010/2011",8483,8472,2,0,806,741,902,NA,60,"Balanced","Little",70,"Long","Organised",70,"Risky",70,"Lots",55,"Normal","Organised",35,"Medium",70,"Double",35,"Normal",70,"Fast","Little",70,"Long","Organised",70,"Risky",70,"Lots",65,"Normal","Organised",70,"High",70,"Double",70,"Wide","lose"
"342",2611,"2010-12-28","2010/2011",10261,8586,0,2,869,800,930,871,70,"Fast","Little",50,"Mixed","Organised",50,"Normal",65,"Normal",50,"Normal","Organised",50,"Medium",50,"Press",50,"Normal",70,"Fast","Little",60,"Mixed","Organised",65,"Normal",70,"Lots",60,"Normal","Organised",45,"Medium",65,"Press",45,"Normal","win"
"343",2612,"2010-12-28","2010/2011",8668,8654,1,1,800,856,881,903,58,"Balanced","Little",30,"Short","Organised",31,"Safe",70,"Lots",50,"Normal","Organised",30,"Deep",70,"Double",30,"Narrow",60,"Balanced","Little",65,"Mixed","Organised",60,"Normal",70,"Lots",45,"Normal","Organised",40,"Medium",70,"Double",40,"Normal","draw"
"344",2613,"2010-12-28","2010/2011",10252,8456,0,4,863,825,942,896,70,"Fast","Little",60,"Mixed","Organised",55,"Normal",70,"Lots",70,"Lots","Organised",45,"Medium",55,"Press",45,"Normal",70,"Fast","Little",59,"Mixed","Organised",65,"Normal",70,"Lots",50,"Normal","Free Form",30,"Deep",70,"Double",30,"Narrow","win"
"345",2614,"2010-12-28","2010/2011",10260,8658,1,1,830,NA,882,NA,70,"Fast","Little",70,"Long","Organised",70,"Risky",70,"Lots",70,"Lots","Organised",70,"High",70,"Double",70,"Wide",70,"Fast","Little",45,"Mixed","Organised",45,"Normal",70,"Lots",65,"Normal","Free Form",40,"Medium",50,"Press",40,"Normal","draw"
"346",2615,"2010-12-28","2010/2011",8655,8659,3,1,783,816,867,882,65,"Balanced","Little",40,"Mixed","Organised",70,"Risky",70,"Lots",55,"Normal","Organised",70,"High",70,"Double",70,"Wide",55,"Balanced","Little",70,"Long","Organised",60,"Normal",70,"Lots",55,"Normal","Organised",45,"Medium",70,"Double",45,"Normal","lose"
"347",2616,"2010-12-28","2010/2011",9879,10194,2,0,795,849,858,887,65,"Balanced","Little",70,"Long","Organised",70,"Risky",70,"Lots",55,"Normal","Organised",35,"Medium",70,"Double",35,"Normal",60,"Balanced","Little",70,"Long","Organised",70,"Risky",70,"Lots",50,"Normal","Organised",40,"Medium",35,"Press",40,"Normal","lose"
"348",2609,"2010-12-29","2010/2011",8602,8650,1,0,883,742,939,841,50,"Balanced","Little",35,"Mixed","Organised",50,"Normal",60,"Normal",70,"Lots","Organised",40,"Medium",60,"Press",40,"Normal",70,"Fast","Little",70,"Long","Organised",70,"Risky",70,"Lots",70,"Lots","Organised",70,"High",70,"Double",70,"Wide","lose"
"349",2617,"2010-12-29","2010/2011",9825,8528,2,2,789,874,860,943,70,"Fast","Little",70,"Long","Organised",70,"Risky",70,"Lots",50,"Normal","Organised",35,"Medium",70,"Double",35,"Normal",66,"Balanced","Little",30,"Short","Free Form",30,"Safe",45,"Normal",35,"Normal","Free Form",30,"Deep",40,"Press",50,"Normal","draw"
"350",2618,"2010-12-29","2010/2011",8559,8455,0,1,904,NA,963,NA,70,"Fast","Little",60,"Mixed","Free Form",56,"Normal",70,"Lots",70,"Lots","Free Form",30,"Deep",60,"Press",35,"Normal",55,"Balanced","Little",70,"Long","Organised",70,"Risky",70,"Lots",45,"Normal","Organised",35,"Medium",70,"Double",35,"Normal","win"
